,caseID,taskID,originator,eventtype,contact,RepairType,objectKey,RepairInternally,EstimatedRepairTime,RepairCode,RepairOK,date,time
12335,857,TicketReady,System,complete,,,,,,,,1970-01-05,9:13
12336,594,MakeTicket,Monica,start,,,,,,,,1970-01-04,12:30
12337,959,FirstContact,Dian,complete,Personal,,,,,,,1970-01-01,14:11
12338,510,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,9:37
12339,52,InternRepair,Cindy,start,,,,,,,,1970-01-02,2:41
12340,760,MakeTicket,Monica,start,,,,,,,,1970-01-05,0:27
12341,667,TicketReady,System,complete,,,,,,,,1970-01-04,23:38
12342,516,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,12:49
12343,859,RepairReady,System,complete,,,,,,,True,1970-01-07,4:57
12344,272,MakeTicket,Dian,start,,,,,,,,1970-01-07,8:54
12345,645,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-05,18:43
12346,110,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,22:36
12347,219,Survey,Edd,start,,,,,,,,1970-01-05,0:47
12348,366,RepairReady,System,complete,,,,,,,True,1970-01-17,23:07
12349,29,ReadyInformClient,System,complete,,,,,,,True,1970-01-07,9:59
12350,197,FirstContact,Dian,complete,Personal,,,,,,,1970-01-01,16:25
12351,164,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,3:37
12352,736,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-09,8:47
12353,920,FirstContact,Monica,complete,Letter,,,,,,,1970-01-03,12:25
12354,977,InternRepair,Cindy,start,,,,,,,,1970-01-07,11:29
12355,562,MakeTicket,Monica,complete,,P,7542.0,,,,,1970-01-08,3:55
12356,8,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,6:00
12357,450,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,21:18
12358,588,InformClientWrongPlace,Dian,complete,,,,,,,,1970-01-06,13:36
12359,876,ImmediateRepair,Jacky,start,,,,,,,,1970-01-10,16:38
12360,462,TicketReady,System,complete,,,,,,,,1970-01-10,17:06
12361,402,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,6:08
12362,66,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-08,21:36
12363,322,ReadyInformClient,System,complete,,,,,,,True,1970-01-11,22:14
12364,163,MakeTicket,Monica,start,,,,,,,,1970-01-07,13:38
12365,472,InformClientSurvey,System,complete,,,,,,,,1970-01-04,2:18
12366,679,InformClientSurvey,System,complete,,,,,,,,1970-01-06,20:38
12367,437,InternRepair,Paul,start,,,,,,,,1970-01-11,23:22
12368,994,FirstContact,Monica,complete,Phone,,,,,,,1970-01-03,15:40
12369,865,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,3:03
12370,306,MakeTicket,Dian,start,,,,,,,,1970-01-02,15:04
12371,850,RepairReady,System,complete,,,,,,,True,1970-01-01,23:31
12372,518,Survey,Anne,start,,,,,,,,1970-01-09,19:33
12373,63,RepairReady,System,complete,,,,,,,True,1970-01-06,17:18
12374,70,FirstContact,Dian,complete,Phone,,,,,,,1970-01-05,5:16
12375,84,Survey,John,complete,,,,True,220.0,2.0,,1970-01-08,4:38
12376,699,ReadyInformClient,System,complete,,,,,,,True,1970-01-13,22:21
12377,646,Survey,Jacky,start,,,,,,,,1970-01-09,14:08
12378,138,RepairReady,System,complete,,,,,,,True,1970-01-09,19:55
12379,55,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,16:13
12380,137,Survey,Jacky,start,,,,,,,,1970-01-09,11:34
12381,577,InformClientSurvey,System,complete,,,,,,,,1970-01-06,0:05
12382,160,InformClientSurvey,System,complete,,,,,,,,1970-01-05,5:24
12383,671,Survey,Cindy,complete,,,,True,240.0,1.0,,1970-01-04,7:30
12384,932,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,6:10
12385,38,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-04,6:49
12386,478,FirstContact,Monica,complete,Phone,,,,,,,1970-01-06,23:52
12387,963,FirstContact,Monica,complete,Phone,,,,,,,1970-01-07,11:21
12388,24,Survey,Cindy,complete,,,,True,240.0,1.0,,1970-01-12,12:36
12389,153,MakeTicket,Dian,complete,,P,3312.0,,,,,1970-01-06,9:09
12390,526,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-06,5:53
12391,228,MakeTicket,Monica,start,,,,,,,,1970-01-01,13:09
12392,520,FirstContact,Dian,complete,Phone,,,,,,,1970-01-08,1:48
12393,788,TicketReady,System,complete,,,,,,,,1970-01-08,12:24
12394,165,RepairReady,System,complete,,,,,,,True,1970-01-10,23:26
12395,398,Survey,Cindy,complete,,,,True,240.0,1.0,,1970-01-14,13:29
12396,979,MakeTicket,Dian,start,,,,,,,,1970-01-02,13:18
12397,322,MakeTicket,Dian,complete,,P,6941.0,,,,,1970-01-08,5:10
12398,818,InternRepair,Edd,complete,,,,,,,,1970-01-05,11:18
12399,567,ImmediateRepair,Anne,complete,,,,,,,,1970-01-10,4:01
12400,848,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-01,16:34
12401,755,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-06,12:35
12402,449,FirstContact,Monica,complete,Letter,,,,,,,1970-01-03,15:26
12403,475,FirstContact,Monica,complete,Personal,,,,,,,1970-01-03,3:46
12404,609,Survey,Anne,start,,,,,,,,1970-01-06,14:19
12405,677,FirstContact,Dian,complete,Letter,,,,,,,1970-01-07,22:43
12406,838,Survey,Paul,complete,,,,True,220.0,2.0,,1970-01-06,0:17
12407,972,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,15:34
12408,94,InformClientSurvey,System,complete,,,,,,,,1970-01-06,19:29
12409,760,TicketReady,System,complete,,,,,,,,1970-01-07,17:12
12410,337,Survey,Lex,complete,,,,False,480.0,4.0,,1970-01-02,13:14
12411,332,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,20:03
12412,33,MakeTicket,Monica,complete,,P,6022.0,,,,,1970-01-02,22:24
12413,90,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,16:25
12414,689,Survey,Jacky,complete,,,,True,120.0,3.0,,1970-01-05,6:52
12415,492,InformClientSurvey,System,complete,,,,,,,,1970-01-06,2:12
12416,745,RepairReady,System,complete,,,,,,,True,1970-01-18,11:41
12417,797,ReadyInformClient,System,complete,,,,,,,True,1970-01-14,15:55
12418,357,MakeTicket,Monica,complete,,E,4103.0,,,,,1970-01-06,17:48
12419,762,Survey,Barbara,complete,,,,True,120.0,1.0,,1970-01-07,8:30
12420,277,TicketReady,System,complete,,,,,,,,1970-01-10,7:56
12421,941,FirstContact,Monica,complete,Letter,,,,,,,1970-01-06,14:45
12422,837,MakeTicket,Dian,start,,,,,,,,1970-01-02,2:28
12423,77,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,7:11
12424,753,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,7:00
12425,847,Survey,Paul,complete,,,,True,220.0,2.0,,1970-01-08,22:57
12426,659,InformClientSurvey,System,complete,,,,,,,,1970-01-07,3:48
12427,181,Survey,Cindy,complete,,,,True,240.0,1.0,,1970-01-08,17:49
12428,761,Survey,Jacky,start,,,,,,,,1970-01-06,9:10
12429,501,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-06,17:19
12430,749,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,5:01
12431,242,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,5:01
12432,926,RepairReady,System,complete,,,,,,,True,1970-01-12,4:19
12433,24,InformClientSurvey,System,complete,,,,,,,,1970-01-07,14:28
12434,609,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,2:45
12435,328,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-05,7:18
12436,568,InformClientSurvey,System,complete,,,,,,,,1970-01-06,19:23
12437,686,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-11,6:13
12438,412,InformClientSurvey,System,complete,,,,,,,,1970-01-02,11:07
12439,873,ReadyInformClient,System,complete,,,,,,,True,1970-01-05,5:54
12440,882,TicketReady,System,complete,,,,,,,,1970-01-13,2:34
12441,569,InformClientSurvey,System,complete,,,,,,,,1970-01-06,4:06
12442,107,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,0:03
12443,466,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-06,22:43
12444,662,MakeTicket,Dian,start,,,,,,,,1970-01-01,18:52
12445,288,Survey,John,complete,,,,True,240.0,1.0,,1970-01-09,17:36
12446,566,InformClientSurvey,System,complete,,,,,,,,1970-01-04,8:59
12447,301,InternRepair,John,start,,,,,,,,1970-01-16,14:19
12448,846,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,11:54
12449,8,InformClientSurvey,System,complete,,,,,,,,1970-01-07,6:00
12450,447,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-13,17:24
12451,477,MakeTicket,Dian,complete,,P,6650.0,,,,,1970-01-08,3:14
12452,694,TicketReady,System,complete,,,,,,,,1970-01-02,8:21
12453,264,RepairReady,System,complete,,,,,,,True,1970-01-05,6:10
12454,255,ImmediateRepair,Jacky,start,,,,,,,,1970-01-03,8:19
12455,610,FirstContact,Monica,complete,Phone,,,,,,,1970-01-03,20:58
12456,335,RepairReady,System,complete,,,,,,,True,1970-01-10,12:27
12457,714,MakeTicket,Dian,complete,,E,7770.0,,,,,1970-01-08,4:19
12458,215,MakeTicket,Monica,complete,,P,3460.0,,,,,1970-01-05,1:34
12459,907,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,23:40
12460,645,RepairReady,System,complete,,,,,,,True,1970-01-05,22:19
12461,307,Survey,Jacky,complete,,,,True,120.0,1.0,,1970-01-05,13:28
12462,278,RepairReady,System,complete,,,,,,,True,1970-01-13,6:30
12463,143,FirstContact,Monica,complete,Letter,,,,,,,1970-01-07,5:40
12464,317,InternRepair,Edd,start,,,,,,,,1970-01-02,23:39
12465,77,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-06,7:13
12466,739,TicketReady,System,complete,,,,,,,,1970-01-06,4:31
12467,553,Survey,Cindy,complete,,,,True,240.0,1.0,,1970-01-13,19:15
12468,819,RepairReady,System,complete,,,,,,,True,1970-01-04,5:26
12469,287,TicketReady,System,complete,,,,,,,,1970-01-04,17:58
12470,636,RepairReady,System,complete,,,,,,,True,1970-01-02,20:54
12471,341,MakeTicket,Dian,start,,,,,,,,1970-01-04,12:19
12472,682,MakeTicket,Dian,start,,,,,,,,1970-01-07,5:37
12473,733,FirstContact,Monica,complete,Letter,,,,,,,1970-01-06,7:30
12474,391,InternRepair,John,complete,,,,,,,,1970-01-07,20:59
12475,205,MakeTicket,Monica,start,,,,,,,,1970-01-04,12:22
12476,261,MakeTicket,Monica,complete,,P,4898.0,,,,,1970-01-06,15:01
12477,811,InternRepair,Edd,start,,,,,,,,1970-01-12,7:12
12478,318,InformClientSurvey,System,complete,,,,,,,,1970-01-03,6:07
12479,828,Survey,Barbara,start,,,,,,,,1970-01-09,23:03
12480,817,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-06,2:22
12481,938,FirstContact,Monica,complete,Personal,,,,,,,1970-01-02,20:21
12482,757,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,17:32
12483,337,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,3:33
12484,203,ReadyInformClient,System,complete,,,,,,,True,1970-01-13,14:59
12485,396,MakeTicket,Monica,start,,,,,,,,1970-01-05,15:54
12486,54,ArrangeSurvey,Dian,start,,,,,,,,1970-01-01,13:25
12487,985,MakeTicket,Dian,start,,,,,,,,1970-01-02,4:52
12488,990,MakeTicket,Dian,start,,,,,,,,1970-01-03,4:03
12489,634,MakeTicket,Monica,complete,,P,8173.0,,,,,1970-01-01,21:37
12490,567,Survey,Anne,complete,,,,True,120.0,3.0,,1970-01-10,2:01
12491,103,MakeTicket,Monica,complete,,P,5650.0,,,,,1970-01-05,4:03
12492,204,FirstContact,Dian,complete,Phone,,,,,,,1970-01-05,7:39
12493,787,InternRepair,Lex,start,,,,,,,,1970-01-03,14:32
12494,200,ArrangeSurvey,Monica,start,,,,,,,,1970-01-08,4:48
12495,932,InformClientSurvey,System,complete,,,,,,,,1970-01-03,6:14
12496,444,ReadyInformClient,System,complete,,,,,,,True,1970-01-12,1:41
12497,279,TicketReady,System,complete,,,,,,,,1970-01-03,17:29
12498,673,MakeTicket,Monica,start,,,,,,,,1970-01-06,6:35
12499,564,InformClientSurvey,System,complete,,,,,,,,1970-01-04,2:30
12500,50,RepairReady,System,complete,,,,,,,True,1970-01-08,10:35
12501,788,MakeTicket,Monica,complete,,P,3447.0,,,,,1970-01-04,7:32
12502,389,ImmediateRepair,Anne,start,,,,,,,,1970-01-05,4:43
12503,890,FirstContact,Monica,complete,Personal,,,,,,,1970-01-06,22:35
12504,189,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,21:39
12505,416,InternRepair,Edd,start,,,,,,,,1970-01-09,12:27
12506,327,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,4:48
12507,803,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-03,17:13
12508,867,FirstContact,Dian,complete,Phone,,,,,,,1970-01-06,11:09
12509,546,FirstContact,Dian,complete,Letter,,,,,,,1970-01-03,6:20
12510,379,TicketReady,System,complete,,,,,,,,1970-01-02,13:01
12511,251,RepairReady,System,complete,,,,,,,True,1970-01-17,0:27
12512,355,MakeTicket,Dian,complete,,E,365.0,,,,,1970-01-01,22:16
12513,470,Survey,Anne,start,,,,,,,,1970-01-12,21:49
12514,186,InternRepair,Cindy,start,,,,,,,,1970-01-07,0:58
12515,490,Survey,Barbara,complete,,,,False,360.0,4.0,,1970-01-03,7:09
12516,880,ImmediateRepair,Jacky,start,,,,,,,,1970-01-09,22:49
12517,794,MakeTicket,Dian,complete,,E,8152.0,,,,,1970-01-07,15:27
12518,800,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,12:29
12519,305,Survey,Lex,complete,,,,True,60.0,1.0,,1970-01-04,10:34
12520,773,FirstContact,Monica,complete,Personal,,,,,,,1970-01-01,13:47
12521,64,Survey,John,complete,,,,True,220.0,2.0,,1970-01-11,20:51
12522,820,TicketReady,System,complete,,,,,,,,1970-01-15,2:03
12523,689,ReadyInformClient,System,complete,,,,,,,True,1970-01-05,18:19
12524,509,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-10,4:37
12525,739,InformClientSurvey,System,complete,,,,,,,,1970-01-05,10:17
12526,553,MakeTicket,Monica,complete,,E,6025.0,,,,,1970-01-05,22:48
12527,142,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-10,4:10
12528,681,InternRepair,Paul,complete,,,,,,,,1970-01-19,6:01
12529,519,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,23:11
12530,232,MakeTicket,Dian,complete,,P,1379.0,,,,,1970-01-04,18:00
12531,456,FirstContact,Dian,complete,Web,,,,,,,1970-01-07,14:26
12532,182,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,17:39
12533,485,ImmediateRepair,Anne,complete,,,,,,,,1970-01-08,18:47
12534,484,FirstContact,Monica,complete,Web,,,,,,,1970-01-04,14:43
12535,208,FirstContact,Monica,complete,Letter,,,,,,,1970-01-02,14:37
12536,659,InternRepair,John,complete,,,,,,,,1970-01-13,11:01
12537,435,InformClientSurvey,System,complete,,,,,,,,1970-01-02,1:56
12538,806,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-02,14:04
12539,902,MakeTicket,Dian,complete,,P,6093.0,,,,,1970-01-07,12:24
12540,877,FirstContact,Monica,complete,Letter,,,,,,,1970-01-02,1:17
12541,926,ImmediateRepair,Anne,complete,,,,,,,,1970-01-12,4:19
12542,516,TicketReady,System,complete,,,,,,,,1970-01-11,21:54
12543,493,MakeTicket,Dian,complete,,P,8372.0,,,,,1970-01-08,6:54
12544,949,ReadyInformClient,System,complete,,,,,,,True,1970-01-07,20:53
12545,273,InformClientSurvey,System,complete,,,,,,,,1970-01-05,3:44
12546,513,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,8:56
12547,440,RepairReady,System,complete,,,,,,,True,1970-01-08,7:23
12548,840,Survey,Barbara,start,,,,,,,,1970-01-11,4:16
12549,696,ReadyInformClient,System,complete,,,,,,,True,1970-01-03,23:11
12550,54,FirstContact,Dian,complete,Personal,,,,,,,1970-01-01,13:16
12551,958,RepairReady,System,complete,,,,,,,True,1970-01-12,10:58
12552,182,ReadyInformClient,System,complete,,,,,,,True,1970-01-04,13:40
12553,510,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,12:39
12554,316,MakeTicket,Monica,complete,,E,8349.0,,,,,1970-01-01,23:07
12555,23,Survey,Nick,start,,,,,,,,1970-01-03,10:56
12556,252,ArrangeSurvey,Dian,start,,,,,,,,1970-01-05,13:18
12557,640,MakeTicket,Monica,start,,,,,,,,1970-01-02,0:25
12558,264,TicketReady,System,complete,,,,,,,,1970-01-05,12:36
12559,274,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-11,0:12
12560,775,InternRepair,Anne,complete,,,,,,,,1970-01-06,14:19
12561,325,InternRepair,Cindy,complete,,,,,,,,1970-01-06,20:00
12562,369,ReadyInformClient,System,complete,,,,,,,True,1970-01-05,8:20
12563,218,Survey,Anne,start,,,,,,,,1970-01-07,8:43
12564,477,ExternRepair,FixIt,start,,,,,,,,1970-01-10,6:32
12565,415,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-12,18:47
12566,867,ImmediateRepair,Anne,start,,,,,,,,1970-01-10,18:42
12567,975,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-11,8:02
12568,19,RepairReady,System,complete,,,,,,,True,1970-01-13,23:36
12569,635,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-20,10:20
12570,930,ReadyInformClient,System,complete,,,,,,,True,1970-01-01,17:58
12571,197,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,3:22
12572,291,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-15,10:09
12573,792,InformClientSurvey,System,complete,,,,,,,,1970-01-04,21:32
12574,432,InternRepair,Edd,start,,,,,,,,1970-01-11,8:50
12575,972,InformClientSurvey,System,complete,,,,,,,,1970-01-07,21:36
12576,976,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-06,4:15
12577,820,RepairReady,System,complete,,,,,,,True,1970-01-14,22:00
12578,17,ReadyInformClient,System,complete,,,,,,,True,1970-01-04,8:45
12579,901,ReadyInformClient,System,complete,,,,,,,True,1970-01-07,0:48
12580,699,Survey,Jacky,complete,,,,False,360.0,4.0,,1970-01-13,8:22
12581,257,MakeTicket,Monica,start,,,,,,,,1970-01-02,18:05
12582,243,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-08,6:01
12583,503,InternRepair,Paul,complete,,,,,,,,1970-01-11,0:47
12584,370,TicketReady,System,complete,,,,,,,,1970-01-10,15:02
12585,693,MakeTicket,Monica,start,,,,,,,,1970-01-02,15:23
12586,843,InformClientSurvey,System,complete,,,,,,,,1970-01-04,14:11
12587,85,MakeTicket,Dian,start,,,,,,,,1970-01-07,6:18
12588,477,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-10,16:28
12589,653,ImmediateRepair,Anne,complete,,,,,,,,1970-01-01,19:16
12590,887,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,11:37
12591,294,FirstContact,Dian,complete,Personal,,,,,,,1970-01-08,0:51
12592,714,RepairReady,System,complete,,,,,,,True,1970-01-14,22:02
12593,515,Survey,Anne,start,,,,,,,,1970-01-07,7:43
12594,517,ImmediateRepair,Anne,start,,,,,,,,1970-01-08,8:30
12595,787,TicketReady,System,complete,,,,,,,,1970-01-04,0:23
12596,828,MakeTicket,Monica,complete,,P,4906.0,,,,,1970-01-03,12:46
12597,250,TicketReady,System,complete,,,,,,,,1970-01-13,23:42
12598,333,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,5:16
12599,765,InformClientSurvey,System,complete,,,,,,,,1970-01-05,23:40
12600,789,Survey,Jacky,start,,,,,,,,1970-01-03,10:07
12601,60,Survey,Cindy,complete,,,,True,240.0,1.0,,1970-01-12,6:27
12602,10,FirstContact,Monica,complete,Letter,,,,,,,1970-01-08,4:19
12603,900,Survey,Paul,start,,,,,,,,1970-01-15,1:12
12604,979,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-14,2:23
12605,665,Survey,Nick,start,,,,,,,,1970-01-06,11:09
12606,321,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-08,5:17
12607,462,FirstContact,Monica,complete,Phone,,,,,,,1970-01-06,4:58
12608,594,InternRepair,John,start,,,,,,,,1970-01-05,11:01
12609,927,Survey,Ben,complete,,,,True,240.0,2.0,,1970-01-05,19:02
12610,511,ReadyInformClient,System,complete,,,,,,,True,1970-01-15,9:49
12611,683,InformClientSurvey,System,complete,,,,,,,,1970-01-07,0:06
12612,109,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,7:45
12613,581,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,9:55
12614,643,Survey,Paul,complete,,,,True,240.0,1.0,,1970-01-11,16:19
12615,26,ArrangeSurvey,Monica,start,,,,,,,,1970-01-01,14:38
12616,305,RepairReady,System,complete,,,,,,,True,1970-01-04,11:34
12617,406,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-06,11:23
12618,11,MakeTicket,Dian,complete,,P,4152.0,,,,,1970-01-07,6:53
12619,599,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-12,12:00
12620,779,ImmediateRepair,Anne,start,,,,,,,,1970-01-02,22:37
12621,161,Survey,Cindy,complete,,,,True,220.0,2.0,,1970-01-01,17:46
12622,126,RepairReady,System,complete,,,,,,,True,1970-01-09,2:48
12623,695,ArrangeSurvey,Dian,start,,,,,,,,1970-01-04,11:08
12624,27,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-09,2:20
12625,522,TicketReady,System,complete,,,,,,,,1970-01-03,9:08
12626,719,ReadyInformClient,System,complete,,,,,,,True,1970-01-03,4:15
12627,155,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,0:38
12628,343,Survey,John,complete,,,,True,240.0,1.0,,1970-01-04,4:58
12629,971,ImmediateRepair,Anne,start,,,,,,,,1970-01-03,18:55
12630,76,ReadyInformClient,System,complete,,,,,,,True,1970-01-12,7:30
12631,52,FirstContact,Dian,complete,Phone,,,,,,,1970-01-01,20:43
12632,836,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-06,2:22
12633,540,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-02,4:59
12634,84,MakeTicket,Monica,complete,,E,6373.0,,,,,1970-01-07,12:46
12635,120,ExternRepair,FixIt,start,,,,,,,,1970-01-13,1:40
12636,761,ReadyInformClient,System,complete,,,,,,,True,1970-01-06,19:52
12637,781,MakeTicket,Dian,start,,,,,,,,1970-01-01,15:28
12638,775,ImmediateRepair,Anne,complete,,,,,,,,1970-01-06,12:31
12639,896,InternRepair,Paul,complete,,,,,,,,1970-01-16,23:06
12640,777,Survey,Paul,start,,,,,,,,1970-01-13,10:32
12641,30,TicketReady,System,complete,,,,,,,,1970-01-08,6:28
12642,219,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,13:00
12643,168,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,19:04
12644,765,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-16,13:11
12645,336,ImmediateRepair,Jacky,start,,,,,,,,1970-01-03,3:03
12646,513,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-02,13:46
12647,350,ImmediateRepair,Anne,start,,,,,,,,1970-01-11,17:00
12648,978,MakeTicket,Monica,complete,,B,4820.0,,,,,1970-01-07,2:09
12649,11,ArrangeSurvey,Dian,start,,,,,,,,1970-01-07,6:53
12650,845,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,13:52
12651,975,MakeTicket,Monica,complete,,E,8491.0,,,,,1970-01-05,7:52
12652,294,TicketReady,System,complete,,,,,,,,1970-01-15,16:18
12653,793,InformClientSurvey,System,complete,,,,,,,,1970-01-07,2:02
12654,472,MakeTicket,Monica,complete,,P,1176.0,,,,,1970-01-03,20:18
12655,778,InternRepair,John,start,,,,,,,,1970-01-18,6:28
12656,800,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,0:31
12657,459,RepairReady,System,complete,,,,,,,True,1970-01-05,16:59
12658,69,FirstContact,Monica,complete,Web,,,,,,,1970-01-04,8:18
12659,523,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,19:01
12660,475,MakeTicket,Monica,start,,,,,,,,1970-01-03,3:46
12661,793,MakeTicket,Dian,start,,,,,,,,1970-01-06,16:36
12662,552,ReadyInformClient,System,complete,,,,,,,True,1970-01-06,17:09
12663,469,Survey,Barbara,complete,,,,True,120.0,1.0,,1970-01-06,3:39
12664,643,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-14,7:14
12665,826,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,21:18
12666,68,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-07,20:43
12667,591,MakeTicket,Dian,start,,,,,,,,1970-01-07,17:59
12668,539,Survey,John,start,,,,,,,,1970-01-14,10:45
12669,106,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-16,19:23
12670,687,FirstContact,Monica,complete,Web,,,,,,,1970-01-03,8:03
12671,864,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,21:57
12672,295,InternRepair,Jacky,start,,,,,,,,1970-01-06,5:34
12673,812,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,6:32
12674,652,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,17:41
12675,790,TicketReady,System,complete,,,,,,,,1970-01-04,6:59
12676,527,FirstContact,Monica,complete,Letter,,,,,,,1970-01-01,18:59
12677,37,MakeTicket,Dian,complete,,E,5061.0,,,,,1970-01-06,15:37
12678,906,RepairReady,System,complete,,,,,,,True,1970-01-14,1:29
12679,326,ReadyInformClient,System,complete,,,,,,,True,1970-01-18,0:00
12680,714,Survey,Cindy,start,,,,,,,,1970-01-11,20:46
12681,30,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-08,2:26
12682,261,ImmediateRepair,Jacky,start,,,,,,,,1970-01-07,10:13
12683,60,InformClientSurvey,System,complete,,,,,,,,1970-01-08,0:11
12684,818,Survey,John,complete,,,,True,240.0,1.0,,1970-01-05,7:01
12685,980,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,22:41
12686,267,Survey,Edd,start,,,,,,,,1970-01-12,19:45
12687,505,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,21:31
12688,845,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,20:36
12689,992,Survey,Lex,complete,,,,False,480.0,4.0,,1970-01-03,7:51
12690,415,Survey,Anne,start,,,,,,,,1970-01-12,5:11
12691,262,MakeTicket,Monica,start,,,,,,,,1970-01-03,6:11
12692,761,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-06,12:17
12693,782,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,7:13
12694,14,Survey,Jacky,complete,,,,True,120.0,1.0,,1970-01-06,12:33
12695,601,MakeTicket,Dian,start,,,,,,,,1970-01-07,20:50
12696,33,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,9:23
12697,926,FirstContact,Dian,complete,Web,,,,,,,1970-01-06,14:33
12698,269,RepairReady,System,complete,,,,,,,True,1970-01-16,5:01
12699,334,FirstContact,Dian,complete,Phone,,,,,,,1970-01-08,6:20
