caseID,taskID,originator,eventtype,contact,RepairType,objectKey,RepairInternally,EstimatedRepairTime,RepairCode,RepairOK,date,time
681,TicketReady,System,complete,,,,,,,,1970-01-19,10:59
735,MakeTicket,Dian,start,,,,,,,,1970-01-04,3:47
890,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-20,7:38
104,MakeTicket,Dian,complete,,P,1632,,,,,1970-01-04,3:17
830,ArrangeSurvey,Dian,start,,,,,,,,1970-01-07,15:54
222,Survey,Jacky,complete,,,,TRUE,120,1,,1970-01-12,17:28
658,MakeTicket,Dian,start,,,,,,,,1970-01-05,2:18
627,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,17:47
723,InformClientWrongPlace,Dian,complete,,,,,,,,1970-01-03,10:53
908,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-03,0:37
902,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,14:07
949,ImmediateRepair,Anne,start,,,,,,,,1970-01-07,16:09
70,Survey,Anne,start,,,,,,,,1970-01-14,0:16
422,MakeTicket,Monica,complete,,P,1889,,,,,1970-01-05,6:57
608,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,1:42
120,InformClientSurvey,System,complete,,,,,,,,1970-01-03,1:49
586,MakeTicket,Dian,complete,,P,6638,,,,,1970-01-03,17:03
652,Survey,Anne,start,,,,,,,,1970-01-03,23:37
743,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-10,11:00
106,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,16:59
310,MakeTicket,Monica,start,,,,,,,,1970-01-04,2:54
37,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-09,0:19
722,RepairReady,System,complete,,,,,,,TRUE,1970-01-08,11:53
127,MakeTicket,Dian,start,,,,,,,,1970-01-05,14:56
422,ExternRepair,DoIt,start,,,,,,,,1970-01-13,7:23
955,FirstContact,Dian,complete,Phone,,,,,,,1970-01-08,4:06
443,FirstContact,Monica,complete,Personal,,,,,,,1970-01-06,10:28
1,MakeTicket,Dian,start,,,,,,,,1970-01-02,8:08
507,MakeTicket,Dian,start,,,,,,,,1970-01-01,16:33
390,RepairReady,System,complete,,,,,,,TRUE,1970-01-13,13:42
950,Survey,Cindy,start,,,,,,,,1970-01-14,21:22
245,TicketReady,System,complete,,,,,,,,1970-01-04,19:53
139,InformClientSurvey,System,complete,,,,,,,,1970-01-06,7:42
589,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,6:58
338,InternRepair,Paul,complete,,,,,,,,1970-01-10,16:51
79,Survey,Cindy,complete,,,,TRUE,220,2,,1970-01-04,5:36
778,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-18,12:01
341,InternRepair,Edd,complete,,,,,,,,1970-01-05,5:12
449,Survey,Ben,start,,,,,,,,1970-01-03,15:33
423,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,23:26
554,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,21:09
209,MakeTicket,Dian,complete,,E,4105,,,,,1970-01-07,21:19
27,Survey,Anne,start,,,,,,,,1970-01-09,1:38
246,ArrangeSurvey,Dian,start,,,,,,,,1970-01-05,22:42
855,InformClientSurvey,System,complete,,,,,,,,1970-01-05,15:57
677,ImmediateRepair,Anne,complete,,,,,,,,1970-01-13,2:49
76,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,20:10
719,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-02,17:19
535,Survey,Anne,start,,,,,,,,1970-01-12,10:48
593,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,9:29
292,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,22:50
600,Survey,Paul,start,,,,,,,,1970-01-04,16:07
338,FirstContact,Dian,complete,Phone,,,,,,,1970-01-04,6:33
537,InternRepair,Eric,start,,,,,,,,1970-01-08,4:39
873,MakeTicket,Monica,start,,,,,,,,1970-01-04,14:57
522,ImmediateRepair,Anne,complete,,,,,,,,1970-01-03,3:29
502,ArrangeSurvey,Monica,start,,,,,,,,1970-01-01,10:14
732,ArrangeSurvey,Monica,start,,,,,,,,1970-01-08,1:22
168,ImmediateRepair,Anne,complete,,,,,,,,1970-01-12,18:49
278,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,0:22
667,Survey,Nick,complete,,,,TRUE,240,2,,1970-01-04,14:40
81,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,3:15
195,TicketReady,System,complete,,,,,,,,1970-01-10,17:14
479,Survey,Cindy,start,,,,,,,,1970-01-02,10:43
338,ArrangeSurvey,Dian,start,,,,,,,,1970-01-04,6:35
951,Survey,Nick,complete,,,,TRUE,160,3,,1970-01-05,4:03
362,TicketReady,System,complete,,,,,,,,1970-01-09,18:12
979,InformClientSurvey,System,complete,,,,,,,,1970-01-02,13:25
957,MakeTicket,Monica,start,,,,,,,,1970-01-07,8:19
537,InformClientSurvey,System,complete,,,,,,,,1970-01-08,4:06
59,ImmediateRepair,Anne,start,,,,,,,,1970-01-14,6:40
816,Survey,Jacky,start,,,,,,,,1970-01-10,1:16
760,InternRepair,Paul,complete,,,,,,,,1970-01-07,12:01
968,RepairReady,System,complete,,,,,,,TRUE,1970-01-15,13:47
515,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-07,8:34
884,MakeTicket,Dian,complete,,E,8183,,,,,1970-01-05,19:02
19,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-14,6:40
882,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-13,2:34
248,ArrangeSurvey,Monica,start,,,,,,,,1970-01-01,20:16
62,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,18:10
149,Survey,John,start,,,,,,,,1970-01-16,22:45
795,Survey,Paul,complete,,,,TRUE,240,1,,1970-01-01,14:05
661,ImmediateRepair,Jacky,start,,,,,,,,1970-01-11,13:46
839,MakeTicket,Monica,start,,,,,,,,1970-01-02,11:53
698,FirstContact,Dian,complete,Phone,,,,,,,1970-01-01,18:26
785,RepairReady,System,complete,,,,,,,TRUE,1970-01-15,10:00
665,FirstContact,Dian,complete,Web,,,,,,,1970-01-06,10:59
856,InformClientSurvey,System,complete,,,,,,,,1970-01-07,12:39
269,TicketReady,System,complete,,,,,,,,1970-01-16,10:32
619,Survey,Edd,start,,,,,,,,1970-01-09,16:51
652,TicketReady,System,complete,,,,,,,,1970-01-04,9:29
881,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-08,15:29
432,InternRepair,Edd,complete,,,,,,,,1970-01-11,12:50
743,ArrangeSurvey,Dian,start,,,,,,,,1970-01-07,22:36
979,InternRepair,John,start,,,,,,,,1970-01-13,15:45
66,MakeTicket,Dian,start,,,,,,,,1970-01-07,10:29
824,TicketReady,System,complete,,,,,,,,1970-01-17,0:23
947,ImmediateRepair,Anne,start,,,,,,,,1970-01-05,7:09
969,InformClientSurvey,System,complete,,,,,,,,1970-01-03,18:07
796,ExternRepair,DoIt,start,,,,,,,,1970-01-13,2:31
550,Survey,Cindy,start,,,,,,,,1970-01-16,6:16
742,ImmediateRepair,Anne,complete,,,,,,,,1970-01-09,1:38
727,InformClientSurvey,System,complete,,,,,,,,1970-01-04,0:30
628,MakeTicket,Dian,complete,,E,6018,,,,,1970-01-05,5:12
603,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-12,12:15
749,TicketReady,System,complete,,,,,,,,1970-01-02,11:52
740,Survey,Paul,start,,,,,,,,1970-01-13,13:55
610,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,21:03
435,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-06,4:55
777,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-15,19:37
113,RepairReady,System,complete,,,,,,,TRUE,1970-01-13,4:04
544,MakeTicket,Monica,start,,,,,,,,1970-01-05,0:02
665,InformClientSurvey,System,complete,,,,,,,,1970-01-06,11:09
539,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-18,22:43
560,RepairReady,System,complete,,,,,,,TRUE,1970-01-06,4:28
748,ArrangeSurvey,Dian,start,,,,,,,,1970-01-08,7:12
896,Survey,Edd,complete,,,,TRUE,220,2,,1970-01-16,10:43
852,FirstContact,Dian,complete,Phone,,,,,,,1970-01-03,15:04
267,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-13,23:45
308,TicketReady,System,complete,,,,,,,,1970-01-19,8:18
253,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,1:49
496,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-07,21:08
720,TicketReady,System,complete,,,,,,,,1970-01-09,13:50
758,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-17,19:49
81,Survey,Barbara,complete,,,,TRUE,120,1,,1970-01-12,14:50
855,FirstContact,Monica,complete,Letter,,,,,,,1970-01-05,0:09
137,MakeTicket,Monica,start,,,,,,,,1970-01-06,15:19
435,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,1:56
826,RepairReady,System,complete,,,,,,,TRUE,1970-01-09,1:16
606,ImmediateRepair,Anne,start,,,,,,,,1970-01-08,11:16
625,InformClientSurvey,System,complete,,,,,,,,1970-01-04,18:53
696,Survey,Lex,complete,,,,TRUE,60,1,,1970-01-03,19:31
492,MakeTicket,Monica,complete,,P,4214,,,,,1970-01-06,2:10
807,Survey,Ben,complete,,,,TRUE,160,3,,1970-01-04,19:39
643,Survey,Paul,start,,,,,,,,1970-01-11,15:41
510,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,9:34
152,InternRepair,Edd,start,,,,,,,,1970-01-08,12:54
540,RepairReady,System,complete,,,,,,,TRUE,1970-01-01,22:10
337,MakeTicket,Monica,start,,,,,,,,1970-01-02,12:30
227,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-11,9:15
728,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-08,17:00
274,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-08,4:13
626,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,15:24
80,MakeTicket,Dian,start,,,,,,,,1970-01-04,23:26
725,InformClientSurvey,System,complete,,,,,,,,1970-01-07,8:57
997,Survey,John,start,,,,,,,,1970-01-12,10:49
503,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-11,1:41
308,InternRepair,Edd,complete,,,,,,,,1970-01-19,5:41
650,InternRepair,Edd,start,,,,,,,,1970-01-14,5:28
231,Survey,John,start,,,,,,,,1970-01-06,13:59
388,ImmediateRepair,Lex,start,,,,,,,,1970-01-03,2:44
359,TicketReady,System,complete,,,,,,,,1970-01-11,6:31
56,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-10,10:52
441,InternRepair,Paul,complete,,,,,,,,1970-01-15,1:12
42,MakeTicket,Monica,complete,,P,1540,,,,,1970-01-01,13:43
297,TicketReady,System,complete,,,,,,,,1970-01-03,0:23
764,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-04,3:24
87,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,21:10
31,TicketReady,System,complete,,,,,,,,1970-01-04,0:30
858,ImmediateRepair,Barbara,start,,,,,,,,1970-01-07,17:42
181,InformClientSurvey,System,complete,,,,,,,,1970-01-05,13:39
303,MakeTicket,Monica,complete,,E,8636,,,,,1970-01-03,15:15
83,InternRepair,Cindy,complete,,,,,,,,1970-01-19,18:03
984,MakeTicket,Dian,complete,,E,5174,,,,,1970-01-07,16:35
558,InformClientSurvey,System,complete,,,,,,,,1970-01-03,0:52
19,ImmediateRepair,Anne,complete,,,,,,,,1970-01-13,23:36
117,FirstContact,Monica,complete,Web,,,,,,,1970-01-03,23:23
579,InternRepair,Anne,start,,,,,,,,1970-01-13,20:40
691,MakeTicket,Monica,start,,,,,,,,1970-01-03,10:35
591,InternRepair,Edd,start,,,,,,,,1970-01-12,10:52
329,MakeTicket,Monica,start,,,,,,,,1970-01-05,10:17
657,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-16,19:47
821,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-09,21:28
160,Survey,John,complete,,,,TRUE,240,1,,1970-01-07,23:14
52,ArrangeSurvey,Dian,start,,,,,,,,1970-01-01,20:49
257,FirstContact,Monica,complete,Letter,,,,,,,1970-01-02,18:05
38,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,4:35
625,InternRepair,Edd,start,,,,,,,,1970-01-08,0:20
586,Survey,Anne,start,,,,,,,,1970-01-04,10:50
461,Survey,John,start,,,,,,,,1970-01-01,20:14
711,Survey,Cindy,start,,,,,,,,1970-01-08,16:01
167,Survey,Eric,start,,,,,,,,1970-01-04,4:56
44,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-06,4:54
273,RepairReady,System,complete,,,,,,,TRUE,1970-01-11,23:41
730,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-12,22:51
69,InformClientSurvey,System,complete,,,,,,,,1970-01-04,8:26
782,InformClientSurvey,System,complete,,,,,,,,1970-01-04,4:50
596,RepairReady,System,complete,,,,,,,TRUE,1970-01-13,23:00
316,MakeTicket,Monica,start,,,,,,,,1970-01-01,23:02
11,ImmediateRepair,Anne,complete,,,,,,,,1970-01-07,15:22
873,RepairReady,System,complete,,,,,,,TRUE,1970-01-05,3:54
566,MakeTicket,Dian,start,,,,,,,,1970-01-04,8:51
467,FirstContact,Dian,complete,Phone,,,,,,,1970-01-06,22:29
380,Survey,Ben,complete,,,,FALSE,480,4,,1970-01-06,21:31
975,TicketReady,System,complete,,,,,,,,1970-01-13,8:49
968,Survey,Paul,complete,,,,TRUE,240,1,,1970-01-15,3:17
658,ArrangeSurvey,Dian,start,,,,,,,,1970-01-05,2:22
257,Survey,Edd,complete,,,,TRUE,240,1,,1970-01-03,19:14
708,FirstContact,Monica,complete,Personal,,,,,,,1970-01-04,6:19
532,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-03,7:34
925,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,13:29
597,InformClientSurvey,System,complete,,,,,,,,1970-01-07,0:58
760,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,0:33
721,Survey,Lex,start,,,,,,,,1970-01-05,7:22
321,MakeTicket,Dian,complete,,E,7485,,,,,1970-01-08,2:23
100,FirstContact,Monica,complete,Phone,,,,,,,1970-01-01,23:11
206,Survey,Cindy,start,,,,,,,,1970-01-14,8:55
100,ExternRepair,FixIt,start,,,,,,,,1970-01-01,23:43
647,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,19:26
783,MakeTicket,Dian,start,,,,,,,,1970-01-01,13:51
636,Survey,Jacky,complete,,,,TRUE,120,1,,1970-01-02,19:06
181,InternRepair,Edd,complete,,,,,,,,1970-01-14,5:28
649,MakeTicket,Monica,complete,,P,3840,,,,,1970-01-01,22:26
753,Survey,Cindy,complete,,,,TRUE,240,1,,1970-01-08,22:36
346,Survey,Jacky,start,,,,,,,,1970-01-06,22:48
651,InformClientSurvey,System,complete,,,,,,,,1970-01-04,10:02
785,InternRepair,John,complete,,,,,,,,1970-01-15,10:00
786,TicketReady,System,complete,,,,,,,,1970-01-03,22:41
722,Survey,John,start,,,,,,,,1970-01-08,6:45
468,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,11:22
43,Survey,Jacky,start,,,,,,,,1970-01-02,6:13
511,RepairReady,System,complete,,,,,,,TRUE,1970-01-15,6:53
187,ArrangeSurvey,Monica,start,,,,,,,,1970-01-03,0:29
200,Survey,Jacky,start,,,,,,,,1970-01-10,10:11
54,TicketReady,System,complete,,,,,,,,1970-01-02,22:58
822,InformClientSurvey,System,complete,,,,,,,,1970-01-05,4:30
609,MakeTicket,Monica,start,,,,,,,,1970-01-04,2:37
799,MakeTicket,Monica,complete,,E,3269,,,,,1970-01-03,5:20
252,RepairReady,System,complete,,,,,,,TRUE,1970-01-05,23:01
5,ImmediateRepair,Anne,complete,,,,,,,,1970-01-10,1:10
373,Survey,Anne,complete,,,,TRUE,240,2,,1970-01-13,9:01
907,Survey,Paul,complete,,,,TRUE,220,2,,1970-01-04,2:14
329,InformClientSurvey,System,complete,,,,,,,,1970-01-05,12:55
334,RepairReady,System,complete,,,,,,,TRUE,1970-01-18,7:17
121,TicketReady,System,complete,,,,,,,,1970-01-05,21:10
660,MakeTicket,Dian,start,,,,,,,,1970-01-04,11:14
14,MakeTicket,Monica,complete,,P,9117,,,,,1970-01-04,0:31
93,InternRepair,John,start,,,,,,,,1970-01-14,22:20
185,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-11,6:46
465,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-04,15:36
57,Survey,Edd,complete,,,,TRUE,240,1,,1970-01-17,3:36
992,SendTicketToFinAdmin,System,complete,,,,,,,,1905-05-23,0:00
874,FirstContact,Dian,complete,Web,,,,,,,1970-01-07,22:49
560,Survey,Anne,start,,,,,,,,1970-01-06,1:28
158,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-17,1:16
548,Survey,Barbara,complete,,,,TRUE,120,1,,1970-01-05,21:43
964,InternRepair,John,start,,,,,,,,1970-01-14,15:15
252,TicketReady,System,complete,,,,,,,,1970-01-06,6:22
138,InternRepair,Cindy,start,,,,,,,,1970-01-09,12:35
184,ImmediateRepair,Barbara,start,,,,,,,,1970-01-09,5:14
878,InformClientSurvey,System,complete,,,,,,,,1970-01-04,5:00
927,InternRepair,Ben,start,,,,,,,,1970-01-05,19:02
722,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-08,14:38
539,InformClientSurvey,System,complete,,,,,,,,1970-01-06,4:23
28,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,17:35
771,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,1:21
402,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-06,11:02
783,ImmediateRepair,Anne,complete,,,,,,,,1970-01-03,4:56
524,InformClientSurvey,System,complete,,,,,,,,1970-01-07,10:19
656,InternRepair,John,complete,,,,,,,,1970-01-09,1:40
844,ImmediateRepair,Eric,start,,,,,,,,1970-01-05,18:31
806,Survey,Anne,start,,,,,,,,1970-01-01,23:59
34,MakeTicket,Dian,start,,,,,,,,1970-01-04,6:00
583,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,13:36
586,RepairReady,System,complete,,,,,,,TRUE,1970-01-04,14:02
166,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,23:12
164,InformClientSurvey,System,complete,,,,,,,,1970-01-08,0:09
613,Survey,Anne,complete,,,,TRUE,120,3,,1970-01-03,9:56
738,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-08,5:06
418,MakeTicket,Dian,complete,,B,5291,,,,,1970-01-07,10:23
770,Survey,Paul,complete,,,,TRUE,240,1,,1970-01-03,4:10
901,FirstContact,Monica,complete,Letter,,,,,,,1970-01-04,15:02
76,Survey,Barbara,complete,,,,TRUE,120,3,,1970-01-11,22:39
43,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-02,15:51
376,InternRepair,Ben,start,,,,,,,,1970-01-01,20:25
41,TicketReady,System,complete,,,,,,,,1970-01-02,7:55
472,ImmediateRepair,Anne,complete,,,,,,,,1970-01-07,23:44
129,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-06,16:22
573,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,13:56
89,FirstContact,Monica,complete,Web,,,,,,,1970-01-03,8:09
398,InternRepair,Paul,start,,,,,,,,1970-01-19,17:19
115,InformClientSurvey,System,complete,,,,,,,,1970-01-06,3:27
824,MakeTicket,Monica,start,,,,,,,,1970-01-06,1:38
376,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-02,1:47
478,MakeTicket,Monica,complete,,P,9971,,,,,1970-01-06,23:55
957,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-10,18:16
713,MakeTicket,Dian,complete,,E,6073,,,,,1970-01-04,17:06
985,MakeTicket,Dian,complete,,E,9355,,,,,1970-01-02,4:54
388,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,2:19
116,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-09,16:19
972,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-12,3:13
635,InternRepair,Cindy,complete,,,,,,,,1970-01-20,4:37
316,InternRepair,Paul,start,,,,,,,,1970-01-05,7:13
153,RepairReady,System,complete,,,,,,,TRUE,1970-01-07,7:43
664,Survey,Ben,complete,,,,TRUE,240,2,,1970-01-04,8:12
124,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,6:53
648,FirstContact,Dian,complete,Letter,,,,,,,1970-01-06,6:52
641,Survey,Nick,complete,,,,TRUE,240,2,,1970-01-06,5:32
659,TicketReady,System,complete,,,,,,,,1970-01-13,13:22
3,RepairReady,System,complete,,,,,,,TRUE,1970-01-06,23:30
293,MakeTicket,Dian,complete,,E,4958,,,,,1970-01-02,21:17
115,ImmediateRepair,Anne,complete,,,,,,,,1970-01-10,4:01
367,FirstContact,Monica,complete,Web,,,,,,,1970-01-02,3:19
440,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-08,13:19
237,RepairReady,System,complete,,,,,,,TRUE,1970-01-14,9:56
505,MakeTicket,Monica,complete,,B,6146,,,,,1970-01-07,15:07
29,TicketReady,System,complete,,,,,,,,1970-01-07,14:00
702,ImmediateRepair,Anne,start,,,,,,,,1970-01-06,2:35
116,Survey,Jacky,start,,,,,,,,1970-01-09,4:32
221,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-01,21:49
175,ArrangeSurvey,Monica,start,,,,,,,,1970-01-08,3:22
415,MakeTicket,Monica,complete,,P,3599,,,,,1970-01-06,13:46
385,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,6:38
775,ImmediateRepair,Anne,start,,,,,,,,1970-01-06,10:43
380,RepairReady,System,complete,,,,,,,TRUE,1970-01-07,5:31
637,MakeTicket,Dian,start,,,,,,,,1970-01-02,10:43
210,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-10,16:51
933,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-08,11:57
428,MakeTicket,Dian,complete,,P,6137,,,,,1970-01-06,12:01
636,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,10:08
736,MakeTicket,Dian,complete,,P,987,,,,,1970-01-04,7:13
502,FirstContact,Monica,complete,Personal,,,,,,,1970-01-01,10:11
680,FirstContact,Monica,complete,Phone,,,,,,,1970-01-07,11:31
674,RepairReady,System,complete,,,,,,,TRUE,1970-01-06,0:37
469,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-06,5:27
7,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-07,9:21
70,ImmediateRepair,Anne,complete,,,,,,,,1970-01-14,2:58
592,InternRepair,John,complete,,,,,,,,1970-01-10,17:49
148,FirstContact,Dian,complete,Personal,,,,,,,1970-01-02,22:30
675,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-01,22:09
234,MakeTicket,Dian,start,,,,,,,,1970-01-05,21:48
922,RepairReady,System,complete,,,,,,,TRUE,1970-01-05,7:13
923,Survey,Nick,complete,,,,TRUE,240,2,,1970-01-03,22:01
455,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,7:39
696,RepairReady,System,complete,,,,,,,TRUE,1970-01-03,20:37
779,RepairReady,System,complete,,,,,,,TRUE,1970-01-03,0:37
262,ImmediateRepair,Barbara,start,,,,,,,,1970-01-12,6:31
604,TicketReady,System,complete,,,,,,,,1970-01-13,20:46
102,MakeTicket,Monica,complete,,E,1870,,,,,1970-01-05,13:59
133,Survey,Jacky,start,,,,,,,,1970-01-04,14:03
568,RepairReady,System,complete,,,,,,,TRUE,1970-01-09,9:18
310,MakeTicket,Monica,complete,,E,7777,,,,,1970-01-04,2:57
207,FirstContact,Dian,complete,Web,,,,,,,1970-01-07,8:47
68,ImmediateRepair,Jacky,start,,,,,,,,1970-01-07,18:31
881,ImmediateRepair,Anne,start,,,,,,,,1970-01-08,15:29
163,InternRepair,Cindy,start,,,,,,,,1970-01-13,7:08
728,Survey,Jacky,start,,,,,,,,1970-01-08,7:23
268,RepairReady,System,complete,,,,,,,TRUE,1970-01-11,21:51
84,InformClientSurvey,System,complete,,,,,,,,1970-01-07,12:50
523,FirstContact,Dian,complete,Phone,,,,,,,1970-01-03,18:53
993,FirstContact,Dian,complete,Letter,,,,,,,1970-01-05,18:13
78,InformClientSurvey,System,complete,,,,,,,,1970-01-06,8:40
198,MakeTicket,Dian,start,,,,,,,,1970-01-01,9:13
953,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,4:00
4,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,8:32
643,TicketReady,System,complete,,,,,,,,1970-01-14,7:14
3,MakeTicket,Dian,start,,,,,,,,1970-01-03,1:03
680,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-09,22:49
167,MakeTicket,Monica,start,,,,,,,,1970-01-03,18:57
735,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-06,18:00
243,MakeTicket,Dian,start,,,,,,,,1970-01-06,5:04
254,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-10,7:41
544,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-05,20:49
542,MakeTicket,Monica,complete,,P,9773,,,,,1970-01-02,16:37
684,InternRepair,John,start,,,,,,,,1970-01-19,22:14
854,RepairReady,System,complete,,,,,,,TRUE,1970-01-09,4:35
112,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-08,4:19
557,TicketReady,System,complete,,,,,,,,1970-01-07,13:28
808,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,0:55
811,ArrangeSurvey,Dian,start,,,,,,,,1970-01-04,15:00
628,RepairReady,System,complete,,,,,,,TRUE,1970-01-13,7:09
930,Survey,Anne,start,,,,,,,,1970-01-01,14:12
507,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-01,22:05
280,MakeTicket,Dian,start,,,,,,,,1970-01-05,23:07
824,Survey,Cindy,start,,,,,,,,1970-01-16,2:43
732,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-08,12:25
840,FirstContact,Dian,complete,Personal,,,,,,,1970-01-05,4:15
134,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-03,21:25
312,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-06,5:15
895,FirstContact,Monica,complete,Letter,,,,,,,1970-01-05,0:44
323,MakeTicket,Dian,complete,,B,4570,,,,,1970-01-05,18:42
399,InformClientSurvey,System,complete,,,,,,,,1970-01-05,19:18
478,RepairReady,System,complete,,,,,,,TRUE,1970-01-12,13:14
915,Survey,John,complete,,,,TRUE,240,1,,1970-01-09,11:11
355,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,19:48
423,InternRepair,Cindy,complete,,,,,,,,1970-01-11,16:38
747,InformClientWrongPlace,Dian,complete,,,,,,,,1970-01-07,9:07
286,InternRepair,Jacky,start,,,,,,,,1970-01-07,20:43
165,TicketReady,System,complete,,,,,,,,1970-01-11,7:14
433,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,7:48
271,RepairReady,System,complete,,,,,,,TRUE,1970-01-04,11:09
792,ExternRepair,DoIt,start,,,,,,,,1970-01-06,22:30
498,RepairReady,System,complete,,,,,,,TRUE,1970-01-16,14:40
647,ImmediateRepair,Barbara,start,,,,,,,,1970-01-04,6:07
144,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-14,22:08
174,Survey,Eric,start,,,,,,,,1970-01-07,16:26
176,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,18:02
128,Survey,Jacky,start,,,,,,,,1970-01-11,18:30
855,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-13,19:45
